40,78,0,0,0,0
40,78,0,0,0,0
40,78,0,0,0,0
40,78,0,0,0,0
40,78,0,0,0,0
40,78,0,0,0,0
40,78,0,0,0,0
40,78,0,0,0,9
40,78,0,0,0,20
40,78,0,0,0,29
40,78,0,0,0,27
40,78,0,0,0,32
40,78,0,0,0,29
40,78,0,0,0,37
40,78,0,0,0,36
40,78,0,0,0,37
40,79,0,0,0,43
40,79,0,0,0,43
40,79,0,0,0,47
40,79,0,0,0,48
40,80,0,0,0,52
40,80,0,0,0,55
40,80,0,0,0,56
40,80,0,0,0,58
40,81,0,0,0,61
40,81,0,0,0,62
40,81,0,0,0,63
40,81,0,0,0,64
40,82,0,0,0,64
40,82,0,0,0,65
40,82,0,0,0,67
40,82,0,0,0,68
40,83,0,0,0,68
40,83,0,0,0,68
40,83,0,0,0,66
40,83,0,0,0,66
40,84,0,0,0,66
40,84,0,0,0,66
40,84,0,0,0,67
40,85,0,0,0,68
40,85,0,0,0,66
40,85,0,0,0,64
40,83,0,0,0,63
40,80,0,0,0,65
40,77,0,0,0,65
40,73,0,0,0,65
40,72,0,0,0,64
40,70,0,0,0,63
40,67,0,0,0,63
40,68,0,0,0,63
40,68,0,0,0,64
40,70,0,0,0,65
40,72,0,0,0,66
40,73,0,0,0,67
40,75,0,0,0,68
40,77,0,0,0,67
40,79,0,0,0,69
40,82,0,0,0,69
40,83,0,0,0,69
42,85,0,0,0,68
43,87,0,0,0,69
44,88,0,0,0,71
46,90,0,0,0,71
48,91,0,0,0,72
49,92,0,0,0,72
50,93,0,0,0,72
52,93,0,0,0,72
54,93,0,0,0,72
55,93,0,0,0,72
56,93,0,0,0,71
58,93,0,0,0,70
60,93,0,0,0,70
61,93,0,0,0,71
62,93,0,0,0,70
64,93,0,0,0,71
66,93,0,0,0,71
67,93,0,0,0,66
68,93,0,0,0,64
70,93,0,0,0,63
72,93,0,0,0,65
73,93,0,0,0,69
74,93,0,0,0,69
76,93,0,0,0,66
78,93,0,0,0,60
79,93,0,0,0,49
80,93,0,0,0,47
82,93,0,0,0,50
84,93,0,0,0,57
85,93,0,0,0,63
86,93,0,0,0,66
88,94,0,0,0,65
90,94,0,0,0,65
54,94,0,0,0,64
54,94,0,0,0,62
54,94,0,0,0,62
54,94,0,0,0,67
54,94,0,0,0,75
54,94,0,0,0,76
54,94,0,0,0,75
54,94,0,0,0,74
54,98,0,0,0,74
54,100,0,0,0,73
54,100,0,0,0,73
54,101,0,0,0,72
54,101,0,0,0,70
54,101,0,0,0,69
54,101,0,0,0,68
54,97,0,0,0,68
54,96,0,0,0,67
54,94,0,0,0,67
54,93,0,0,0,68
54,92,0,0,0,68
54,88,0,0,0,67
54,84,0,0,0,65
54,80,0,0,0,66
54,75,0,0,0,66
54,71,0,0,0,64
54,69,0,0,0,63
54,68,0,0,0,62
54,70,0,0,0,63
54,72,0,0,0,64
54,75,0,0,0,65
90,79,0,0,0,65
90,84,0,0,0,65
90,85,0,0,0,65
90,86,0,0,0,63
90,88,0,0,0,61
90,90,0,0,0,62
90,91,0,0,0,62
90,92,0,0,0,61
90,93,0,0,0,59
90,94,0,0,0,57
90,94,0,0,0,58
90,94,0,0,0,57
90,94,0,0,0,67
90,94,0,0,0,73
90,94,0,0,0,74
90,95,0,0,0,68
90,95,0,0,0,62
90,95,0,0,0,59
90,95,0,0,0,56
90,96,0,0,0,62
90,96,0,0,0,62
90,97,0,0,0,61
90,97,0,0,0,61
90,97,0,0,0,61
90,97,0,0,0,61
90,98,0,0,0,63
90,98,0,0,0,69
90,99,0,0,0,68
90,99,0,0,0,64
90,99,0,0,0,64
90,99,0,0,0,67
90,100,0,0,0,69
90,100,0,0,0,68
90,100,0,0,0,65
90,100,0,0,0,65
90,100,0,0,0,66
90,100,0,0,0,66
90,100,0,0,0,67
90,100,0,0,0,64
90,100,0,0,0,64
90,100,0,0,0,63
90,95,0,0,0,65
90,96,0,0,0,65
90,96,0,0,0,65
