35,157,0,0,0,76
35,176,0,0,0,75
35,179,0,0,0,72
35,165,0,0,0,70
35,149,0,0,0,69
35,131,0,0,0,69
35,120,0,0,0,67
35,107,0,0,0,67
35,112,0,0,0,70
35,111,0,0,0,72
35,110,0,0,0,74
35,111,0,0,0,71
35,112,0,0,0,70
35,105,0,0,0,70
35,97,0,0,0,71
35,89,0,0,0,71
35,89,0,0,0,70
35,88,0,0,0,67
35,87,0,0,0,66
35,86,0,0,0,70
35,85,0,0,0,71
35,85,0,0,0,71
35,87,0,0,0,69
35,87,0,0,0,69
35,86,0,0,0,71
35,86,0,0,0,71
35,86,0,0,0,72
35,86,0,0,0,72
35,86,0,0,0,71
35,85,0,0,0,71
35,84,0,0,0,73
35,82,0,0,0,72
35,80,0,0,0,73
35,74,0,0,0,77
35,73,0,0,0,80
35,71,0,0,0,81
35,82,0,0,0,82
35,94,0,0,0,81
35,93,0,0,0,81
35,94,0,0,0,81
35,98,0,0,0,81
35,98,0,0,0,79
35,98,0,0,0,77
35,84,0,0,0,78
35,69,0,0,0,78
35,65,0,0,0,79
35,61,0,0,0,79
35,57,0,0,0,77
35,56,0,0,0,78
35,54,0,0,0,77
35,53,0,0,0,77
35,55,0,0,0,77
35,57,0,0,0,77
35,60,0,0,0,78
35,62,0,0,0,76
35,64,0,0,0,76
35,65,0,0,0,81
35,66,0,0,0,87
35,67,0,0,0,87
36,80,0,0,0,85
37,94,0,0,0,84
38,96,0,0,0,85
39,100,0,0,0,86
40,103,0,0,0,87
42,107,0,0,0,89
43,103,0,0,0,89
44,93,0,0,0,89
45,93,0,0,0,86
46,94,0,0,0,83
47,94,0,0,0,84
48,94,0,0,0,85
49,94,0,0,0,88
50,95,0,0,0,89
51,99,0,0,0,90
52,102,0,0,0,88
53,105,0,0,0,86
55,108,0,0,0,84
56,105,0,0,0,85
57,100,0,0,0,86
58,96,0,0,0,86
59,88,0,0,0,84
60,81,0,0,0,80
61,74,0,0,0,78
62,65,0,0,0,75
63,68,0,0,0,73
64,69,0,0,0,74
65,70,0,0,0,72
55,73,0,0,0,74
55,76,0,0,0,77
55,80,0,0,0,79
55,83,0,0,0,83
55,78,0,0,0,86
55,77,0,0,0,82
55,75,0,0,0,79
55,71,0,0,0,76
55,66,0,0,0,76
55,61,0,0,0,78
55,57,0,0,0,79
55,55,0,0,0,81
55,54,0,0,0,78
55,52,0,0,0,74
55,50,0,0,0,73
55,49,0,0,0,73
55,53,0,0,0,76
55,57,0,0,0,77
55,62,0,0,0,80
55,66,0,0,0,78
55,81,0,0,0,76
55,97,0,0,0,73
55,113,0,0,0,73
55,126,0,0,0,75
55,140,0,0,0,79
55,154,0,0,0,81
55,164,0,0,0,79
55,171,0,0,0,77
55,177,0,0,0,73
55,183,0,0,0,74
55,187,0,0,0,76
55,179,0,0,0,72
55,168,0,0,0,71
55,161,0,0,0,73
55,147,0,0,0,75
55,132,0,0,0,77
55,114,0,0,0,77
55,94,0,0,0,78
55,86,0,0,0,79
55,77,0,0,0,78
55,69,0,0,0,75
55,61,0,0,0,72
55,53,0,0,0,68
55,49,0,0,0,71
55,46,0,0,0,81
55,45,0,0,0,84
55,50,0,0,0,86
55,51,0,0,0,89
55,64,0,0,0,91
55,71,0,0,0,94
55,78,0,0,0,92
55,86,0,0,0,90
55,89,0,0,0,88
55,91,0,0,0,87
55,91,0,0,0,86
55,85,0,0,0,86
56,79,0,0,0,88
58,72,0,0,0,86
60,66,0,0,0,86
62,60,0,0,0,81
64,58,0,0,0,82
65,56,0,0,0,81
65,52,0,0,0,79
65,50,0,0,0,84
65,48,0,0,0,85
65,46,0,0,0,78
65,42,0,0,0,81
65,55,0,0,0,81
65,70,0,0,0,81
65,74,0,0,0,81
65,77,0,0,0,81
65,82,0,0,0,78
65,83,0,0,0,78
65,88,0,0,0,78
65,75,0,0,0,76
65,59,0,0,0,73
65,56,0,0,0,73
65,53,0,0,0,72
65,49,0,0,0,75
65,46,0,0,0,75
65,43,0,0,0,72
65,39,0,0,0,70
65,37,0,0,0,71
65,36,0,0,0,66
65,36,0,0,0,64
65,37,0,0,0,66
65,39,0,0,0,69
65,40,0,0,0,70
65,42,0,0,0,74
65,44,0,0,0,74
65,47,0,0,0,68
65,48,0,0,0,71
65,48,0,0,0,69
65,47,0,0,0,72
65,47,0,0,0,70
65,49,0,0,0,68
65,51,0,0,0,75
65,52,0,0,0,75
65,55,0,0,0,75
65,58,0,0,0,72
65,62,0,0,0,70
65,67,0,0,0,67
65,83,0,0,0,66
65,86,0,0,0,66
65,84,0,0,0,70
65,95,0,0,0,74
65,107,0,0,0,75
65,112,0,0,0,75
65,117,0,0,0,73
65,109,0,0,0,66
65,112,0,0,0,69
65,121,0,0,0,74
65,124,0,0,0,78
65,127,0,0,0,79
65,139,0,0,0,81
65,143,0,0,0,77
65,146,0,0,0,74
65,159,0,0,0,69
65,187,0,0,0,67
65,180,0,0,0,64
65,171,0,0,0,64
65,166,0,0,0,67
65,161,0,0,0,71
65,148,0,0,0,71
65,127,0,0,0,68
65,104,0,0,0,64
65,101,0,0,0,68
65,98,0,0,0,68
65,96,0,0,0,65
65,95,0,0,0,68
65,94,0,0,0,67
65,95,0,0,0,73
65,98,0,0,0,72
65,97,0,0,0,74
65,96,0,0,0,75
65,96,0,0,0,72
65,96,0,0,0,66
65,96,0,0,0,67
65,96,0,0,0,68
65,96,0,0,0,67
65,96,0,0,0,67
65,96,0,0,0,64
65,96,0,0,0,60
65,96,0,0,0,57
65,96,0,0,0,53
65,96,0,0,0,53
65,107,0,0,0,54
65,118,0,0,0,54
65,130,0,0,0,49
65,143,0,0,0,41
65,157,0,0,0,49
65,172,0,0,0,54
65,188,0,0,0,59
65,195,0,0,0,55
65,198,0,0,0,49
65,200,0,0,0,43
65,202,0,0,0,46
65,203,0,0,0,44
65,203,0,0,0,44
65,202,0,0,0,43
65,200,0,0,0,43
65,201,0,0,0,57
65,202,0,0,0,63
65,202,0,0,0,62
65,202,0,0,0,58
65,202,0,0,0,58
65,202,0,0,0,63
65,202,0,0,0,67
65,202,0,0,0,70
65,202,0,0,0,67
65,202,0,0,0,62
65,202,0,0,0,58
65,188,0,0,0,54
65,174,0,0,0,54
65,170,0,0,0,54
65,165,0,0,0,54
65,160,0,0,0,62
65,154,0,0,0,59
65,147,0,0,0,61
65,153,0,0,0,64
65,160,0,0,0,62
65,158,0,0,0,59
65,157,0,0,0,57
65,156,0,0,0,59
65,155,0,0,0,65
65,155,0,0,0,67
65,156,0,0,0,64
65,155,0,0,0,58
65,150,0,0,0,55
65,148,0,0,0,59
65,145,0,0,0,59
65,143,0,0,0,62
65,140,0,0,0,62
65,138,0,0,0,65
65,137,0,0,0,61
65,136,0,0,0,67
65,136,0,0,0,73
65,136,0,0,0,73
65,135,0,0,0,74
65,135,0,0,0,72
